dwarf_id,hired_date,reported_date,gold_mined,hammer_date
476,2014-12-01,2015-03-31,519,2014-01-01
476,2014-12-01,2015-04-30,593,2014-01-01
476,2014-12-01,2015-05-31,514,2014-01-01
476,2014-12-01,2015-06-30,573,2014-01-01
476,2014-12-01,2015-07-31,522,2014-01-01
476,2014-12-01,2015-08-31,564,2014-01-01
477,2014-12-01,2014-12-31,655,2014-01-01
477,2014-12-01,2015-01-31,591,2014-01-01
477,2014-12-01,2015-02-28,596,2014-01-01
477,2014-12-01,2015-03-31,504,2014-01-01
477,2014-12-01,2015-04-30,528,2014-01-01
477,2014-12-01,2015-05-31,584,2014-01-01
477,2014-12-01,2015-06-30,518,2014-01-01
477,2014-12-01,2015-07-31,555,2014-01-01
477,2014-12-01,2015-08-31,531,2014-01-01
478,2014-12-01,2014-12-31,638,2014-01-01
478,2014-12-01,2015-01-31,605,2014-01-01
478,2014-12-01,2015-02-28,581,2014-01-01
478,2014-12-01,2015-03-31,608,2014-01-01
478,2014-12-01,2015-04-30,567,2014-01-01
478,2014-12-01,2015-05-31,526,2014-01-01
478,2014-12-01,2015-06-30,547,2014-01-01
478,2014-12-01,2015-07-31,558,2014-01-01
478,2014-12-01,2015-08-31,523,2014-01-01
479,2014-12-01,2014-12-31,602,2014-01-01
479,2014-12-01,2015-01-31,617,2014-01-01
479,2014-12-01,2015-02-28,557,2014-01-01
479,2014-12-01,2015-03-31,590,2014-01-01
479,2014-12-01,2015-04-30,599,2014-01-01
479,2014-12-01,2015-05-31,499,2014-01-01
479,2014-12-01,2015-06-30,505,2014-01-01
479,2014-12-01,2015-07-31,524,2014-01-01
479,2014-12-01,2015-08-31,500,2014-01-01
480,2014-12-01,2014-12-31,582,2014-01-01
480,2014-12-01,2015-01-31,542,2014-01-01
480,2014-12-01,2015-02-28,620,2014-01-01
480,2014-12-01,2015-03-31,565,2014-01-01
480,2014-12-01,2015-04-30,526,2014-01-01
480,2014-12-01,2015-05-31,574,2014-01-01
480,2014-12-01,2015-06-30,515,2014-01-01
480,2014-12-01,2015-07-31,485,2014-01-01
480,2014-12-01,2015-08-31,521,2014-01-01
481,2014-12-01,2014-12-31,563,2014-01-01
481,2014-12-01,2015-01-31,549,2014-01-01
481,2014-12-01,2015-02-28,575,2014-01-01
481,2014-12-01,2015-03-31,587,2014-01-01
481,2014-12-01,2015-04-30,529,2014-01-01
481,2014-12-01,2015-05-31,512,2014-01-01
481,2014-12-01,2015-06-30,540,2014-01-01
481,2014-12-01,2015-07-31,477,2014-01-01
481,2014-12-01,2015-08-31,542,2014-01-01
482,2014-12-01,2014-12-31,674,2014-01-01
482,2014-12-01,2015-01-31,574,2014-01-01
482,2014-12-01,2015-02-28,618,2014-01-01
482,2014-12-01,2015-03-31,546,2014-01-01
482,2014-12-01,2015-04-30,582,2014-01-01
482,2014-12-01,2015-05-31,517,2014-01-01
482,2014-12-01,2015-06-30,533,2014-01-01
482,2014-12-01,2015-07-31,496,2014-01-01
482,2014-12-01,2015-08-31,477,2014-01-01
483,2014-12-01,2014-12-31,594,2014-01-01
483,2014-12-01,2015-01-31,530,2014-01-01
483,2014-12-01,2015-02-28,529,2014-01-01
483,2014-12-01,2015-03-31,569,2014-01-01
483,2014-12-01,2015-04-30,521,2014-01-01
483,2014-12-01,2015-05-31,534,2014-01-01
483,2014-12-01,2015-06-30,558,2014-01-01
483,2014-12-01,2015-07-31,589,2014-01-01
483,2014-12-01,2015-08-31,512,2014-01-01
484,2014-12-01,2014-12-31,631,2014-01-01
484,2014-12-01,2015-01-31,543,2014-01-01
484,2014-12-01,2015-02-28,564,2014-01-01
484,2014-12-01,2015-03-31,548,2014-01-01
484,2014-12-01,2015-04-30,538,2014-01-01
484,2014-12-01,2015-05-31,548,2014-01-01
484,2014-12-01,2015-06-30,555,2014-01-01
484,2014-12-01,2015-07-31,443,2014-01-01
484,2014-12-01,2015-08-31,504,2014-01-01
485,2014-12-01,2014-12-31,535,2014-01-01
485,2014-12-01,2015-01-31,621,2014-01-01
485,2014-12-01,2015-02-28,585,2014-01-01
485,2014-12-01,2015-03-31,553,2014-01-01
485,2014-12-01,2015-04-30,541,2014-01-01
485,2014-12-01,2015-05-31,539,2014-01-01
485,2014-12-01,2015-06-30,561,2014-01-01
485,2014-12-01,2015-07-31,497,2014-01-01
485,2014-12-01,2015-08-31,505,2014-01-01
486,2014-12-01,2014-12-31,625,2014-01-01
486,2014-12-01,2015-01-31,631,2014-01-01
486,2014-12-01,2015-02-28,539,2014-01-01
486,2014-12-01,2015-03-31,560,2014-01-01
486,2014-12-01,2015-04-30,547,2014-01-01
486,2014-12-01,2015-05-31,524,2014-01-01
486,2014-12-01,2015-06-30,513,2014-01-01
486,2014-12-01,2015-07-31,574,2014-01-01
486,2014-12-01,2015-08-31,481,2014-01-01
487,2014-12-01,2014-12-31,550,2014-01-01
487,2014-12-01,2015-01-31,601,2014-01-01
487,2014-12-01,2015-02-28,581,2014-01-01
487,2014-12-01,2015-03-31,566,2014-01-01
487,2014-12-01,2015-04-30,588,2014-01-01
487,2014-12-01,2015-05-31,542,2014-01-01
487,2014-12-01,2015-06-30,538,2014-01-01
487,2014-12-01,2015-07-31,499,2014-01-01
487,2014-12-01,2015-08-31,549,2014-01-01
488,2014-12-01,2014-12-31,603,2014-01-01
488,2014-12-01,2015-01-31,594,2014-01-01
488,2014-12-01,2015-02-28,548,2014-01-01
488,2014-12-01,2015-03-31,578,2014-01-01
488,2014-12-01,2015-04-30,587,2014-01-01
488,2014-12-01,2015-05-31,587,2014-01-01
488,2014-12-01,2015-06-30,561,2014-01-01
488,2014-12-01,2015-07-31,512,2014-01-01
488,2014-12-01,2015-08-31,501,2014-01-01
489,2014-12-01,2014-12-31,611,2014-01-01
489,2014-12-01,2015-01-31,532,2014-01-01
489,2014-12-01,2015-02-28,577,2014-01-01
489,2014-12-01,2015-03-31,635,2014-01-01
489,2014-12-01,2015-04-30,512,2014-01-01
489,2014-12-01,2015-05-31,508,2014-01-01
489,2014-12-01,2015-06-30,525,2014-01-01
489,2014-12-01,2015-07-31,544,2014-01-01
489,2014-12-01,2015-08-31,544,2014-01-01
490,2014-12-01,2014-12-31,574,2014-01-01
490,2014-12-01,2015-01-31,593,2014-01-01
490,2014-12-01,2015-02-28,620,2014-01-01
490,2014-12-01,2015-03-31,628,2014-01-01
490,2014-12-01,2015-04-30,549,2014-01-01
490,2014-12-01,2015-05-31,568,2014-01-01
490,2014-12-01,2015-06-30,500,2014-01-01
490,2014-12-01,2015-07-31,514,2014-01-01
490,2014-12-01,2015-08-31,513,2014-01-01
491,2014-12-01,2014-12-31,601,2014-01-01
491,2014-12-01,2015-01-31,616,2014-01-01
491,2014-12-01,2015-02-28,597,2014-01-01
491,2014-12-01,2015-03-31,586,2014-01-01
491,2014-12-01,2015-04-30,553,2014-01-01
491,2014-12-01,2015-05-31,597,2014-01-01
491,2014-12-01,2015-06-30,487,2014-01-01
491,2014-12-01,2015-07-31,528,2014-01-01
491,2014-12-01,2015-08-31,517,2014-01-01
492,2014-12-01,2014-12-31,588,2014-01-01
492,2014-12-01,2015-01-31,616,2014-01-01
492,2014-12-01,2015-02-28,603,2014-01-01
492,2014-12-01,2015-03-31,584,2014-01-01
492,2014-12-01,2015-04-30,571,2014-01-01
492,2014-12-01,2015-05-31,511,2014-01-01
492,2014-12-01,2015-06-30,535,2014-01-01
492,2014-12-01,2015-07-31,522,2014-01-01
492,2014-12-01,2015-08-31,503,2014-01-01
493,2014-12-01,2014-12-31,584,2014-01-01
493,2014-12-01,2015-01-31,613,2014-01-01
493,2014-12-01,2015-02-28,582,2014-01-01
493,2014-12-01,2015-03-31,572,2014-01-01
493,2014-12-01,2015-04-30,559,2014-01-01
493,2014-12-01,2015-05-31,566,2014-01-01
493,2014-12-01,2015-06-30,536,2014-01-01
493,2014-12-01,2015-07-31,534,2014-01-01
493,2014-12-01,2015-08-31,494,2014-01-01
494,2014-12-01,2014-12-31,583,2014-01-01
494,2014-12-01,2015-01-31,591,2014-01-01
494,2014-12-01,2015-02-28,562,2014-01-01
494,2014-12-01,2015-03-31,582,2014-01-01
494,2014-12-01,2015-04-30,550,2014-01-01
494,2014-12-01,2015-05-31,629,2014-01-01
494,2014-12-01,2015-06-30,523,2014-01-01
494,2014-12-01,2015-07-31,521,2014-01-01
494,2014-12-01,2015-08-31,515,2014-01-01
495,2014-12-01,2014-12-31,585,2014-01-01
495,2014-12-01,2015-01-31,606,2014-01-01
495,2014-12-01,2015-02-28,542,2014-01-01
495,2014-12-01,2015-03-31,578,2014-01-01
495,2014-12-01,2015-04-30,597,2014-01-01
495,2014-12-01,2015-05-31,541,2014-01-01
495,2014-12-01,2015-06-30,567,2014-01-01
495,2014-12-01,2015-07-31,522,2014-01-01
495,2014-12-01,2015-08-31,508,2014-01-01
496,2014-12-01,2014-12-31,623,2014-01-01
496,2014-12-01,2015-01-31,588,2014-01-01
496,2014-12-01,2015-02-28,535,2014-01-01
496,2014-12-01,2015-03-31,592,2014-01-01
496,2014-12-01,2015-04-30,511,2014-01-01
496,2014-12-01,2015-05-31,495,2014-01-01
496,2014-12-01,2015-06-30,525,2014-01-01
496,2014-12-01,2015-07-31,511,2014-01-01
496,2014-12-01,2015-08-31,501,2014-01-01
497,2014-12-01,2014-12-31,579,2014-01-01
497,2014-12-01,2015-01-31,651,2014-01-01
497,2014-12-01,2015-02-28,574,2014-01-01
497,2014-12-01,2015-03-31,588,2014-01-01
497,2014-12-01,2015-04-30,571,2014-01-01
497,2014-12-01,2015-05-31,529,2014-01-01
497,2014-12-01,2015-06-30,510,2014-01-01
497,2014-12-01,2015-07-31,543,2014-01-01
497,2014-12-01,2015-08-31,517,2014-01-01
498,2014-12-01,2014-12-31,636,2014-01-01
498,2014-12-01,2015-01-31,610,2014-01-01
498,2014-12-01,2015-02-28,575,2014-01-01
498,2014-12-01,2015-03-31,610,2014-01-01
498,2014-12-01,2015-04-30,604,2014-01-01
498,2014-12-01,2015-05-31,617,2014-01-01
498,2014-12-01,2015-06-30,560,2014-01-01
498,2014-12-01,2015-07-31,563,2014-01-01
498,2014-12-01,2015-08-31,443,2014-01-01
499,2014-12-01,2014-12-31,584,2014-01-01
499,2014-12-01,2015-01-31,578,2014-01-01
499,2014-12-01,2015-02-28,573,2014-01-01
499,2014-12-01,2015-03-31,601,2014-01-01
499,2014-12-01,2015-04-30,594,2014-01-01
499,2014-12-01,2015-05-31,552,2014-01-01
499,2014-12-01,2015-06-30,549,2014-01-01
499,2014-12-01,2015-07-31,495,2014-01-01
499,2014-12-01,2015-08-31,549,2014-01-01
500,2014-12-01,2014-12-31,591,2014-01-01
500,2014-12-01,2015-01-31,619,2014-01-01
500,2014-12-01,2015-02-28,567,2014-01-01
500,2014-12-01,2015-03-31,588,2014-01-01
500,2014-12-01,2015-04-30,509,2014-01-01
500,2014-12-01,2015-05-31,562,2014-01-01
500,2014-12-01,2015-06-30,526,2014-01-01
500,2014-12-01,2015-07-31,493,2014-01-01
500,2014-12-01,2015-08-31,519,2014-01-01
501,2014-12-01,2014-12-31,577,2014-01-01
501,2014-12-01,2015-01-31,589,2014-01-01
501,2014-12-01,2015-02-28,529,2014-01-01
501,2014-12-01,2015-03-31,573,2014-01-01
501,2014-12-01,2015-04-30,614,2014-01-01
501,2014-12-01,2015-05-31,598,2014-01-01
501,2014-12-01,2015-06-30,539,2014-01-01
501,2014-12-01,2015-07-31,460,2014-01-01
501,2014-12-01,2015-08-31,505,2014-01-01
502,2014-12-01,2014-12-31,630,2014-01-01
502,2014-12-01,2015-01-31,585,2014-01-01
502,2014-12-01,2015-02-28,563,2014-01-01
502,2014-12-01,2015-03-31,593,2014-01-01
502,2014-12-01,2015-04-30,544,2014-01-01
502,2014-12-01,2015-05-31,529,2014-01-01
502,2014-12-01,2015-06-30,507,2014-01-01
502,2014-12-01,2015-07-31,541,2014-01-01
502,2014-12-01,2015-08-31,531,2014-01-01
503,2014-12-01,2014-12-31,592,2014-01-01
503,2014-12-01,2015-01-31,551,2014-01-01
503,2014-12-01,2015-02-28,555,2014-01-01
503,2014-12-01,2015-03-31,539,2014-01-01
503,2014-12-01,2015-04-30,568,2014-01-01
503,2014-12-01,2015-05-31,535,2014-01-01
503,2014-12-01,2015-06-30,532,2014-01-01
503,2014-12-01,2015-07-31,492,2014-01-01
503,2014-12-01,2015-08-31,516,2014-01-01
504,2014-12-01,2014-12-31,612,2014-01-01
504,2014-12-01,2015-01-31,572,2014-01-01
504,2014-12-01,2015-02-28,549,2014-01-01
504,2014-12-01,2015-03-31,566,2014-01-01
504,2014-12-01,2015-04-30,538,2014-01-01
504,2014-12-01,2015-05-31,532,2014-01-01
504,2014-12-01,2015-06-30,512,2014-01-01
504,2014-12-01,2015-07-31,545,2014-01-01
504,2014-12-01,2015-08-31,512,2014-01-01
505,2014-12-01,2014-12-31,567,2014-01-01
505,2014-12-01,2015-01-31,676,2014-01-01
505,2014-12-01,2015-02-28,559,2014-01-01
505,2014-12-01,2015-03-31,578,2014-01-01
505,2014-12-01,2015-04-30,546,2014-01-01
505,2014-12-01,2015-05-31,559,2014-01-01
505,2014-12-01,2015-06-30,538,2014-01-01
505,2014-12-01,2015-07-31,499,2014-01-01
505,2014-12-01,2015-08-31,514,2014-01-01
506,2014-12-01,2014-12-31,588,2014-01-01
506,2014-12-01,2015-01-31,553,2014-01-01
506,2014-12-01,2015-02-28,624,2014-01-01
506,2014-12-01,2015-03-31,555,2014-01-01
506,2014-12-01,2015-04-30,588,2014-01-01
506,2014-12-01,2015-05-31,560,2014-01-01
506,2014-12-01,2015-06-30,516,2014-01-01
506,2014-12-01,2015-07-31,470,2014-01-01
506,2014-12-01,2015-08-31,558,2014-01-01
507,2014-12-01,2014-12-31,614,2014-01-01
507,2014-12-01,2015-01-31,644,2014-01-01
507,2014-12-01,2015-02-28,599,2014-01-01
507,2014-12-01,2015-03-31,551,2014-01-01
507,2014-12-01,2015-04-30,560,2014-01-01
507,2014-12-01,2015-05-31,556,2014-01-01
507,2014-12-01,2015-06-30,516,2014-01-01
507,2014-12-01,2015-07-31,568,2014-01-01
507,2014-12-01,2015-08-31,513,2014-01-01
508,2014-12-01,2014-12-31,628,2014-01-01
508,2014-12-01,2015-01-31,591,2014-01-01
508,2014-12-01,2015-02-28,540,2014-01-01
508,2014-12-01,2015-03-31,540,2014-01-01
508,2014-12-01,2015-04-30,611,2014-01-01
508,2014-12-01,2015-05-31,560,2014-01-01
508,2014-12-01,2015-06-30,541,2014-01-01
508,2014-12-01,2015-07-31,516,2014-01-01
508,2014-12-01,2015-08-31,500,2014-01-01
509,2014-12-01,2014-12-31,573,2014-01-01
509,2014-12-01,2015-01-31,634,2014-01-01
509,2014-12-01,2015-02-28,629,2014-01-01
509,2014-12-01,2015-03-31,577,2014-01-01
509,2014-12-01,2015-04-30,558,2014-01-01
509,2014-12-01,2015-05-31,556,2014-01-01
509,2014-12-01,2015-06-30,559,2014-01-01
509,2014-12-01,2015-07-31,559,2014-01-01
509,2014-12-01,2015-08-31,507,2014-01-01
510,2014-12-01,2014-12-31,579,2014-01-01
510,2014-12-01,2015-01-31,584,2014-01-01
510,2014-12-01,2015-02-28,611,2014-01-01
510,2014-12-01,2015-03-31,585,2014-01-01
510,2014-12-01,2015-04-30,536,2014-01-01
510,2014-12-01,2015-05-31,564,2014-01-01
510,2014-12-01,2015-06-30,530,2014-01-01
510,2014-12-01,2015-07-31,538,2014-01-01
510,2014-12-01,2015-08-31,505,2014-01-01
511,2014-12-01,2014-12-31,600,2014-01-01
511,2014-12-01,2015-01-31,587,2014-01-01
511,2014-12-01,2015-02-28,618,2014-01-01
511,2014-12-01,2015-03-31,569,2014-01-01
511,2014-12-01,2015-04-30,596,2014-01-01
511,2014-12-01,2015-05-31,551,2014-01-01
511,2014-12-01,2015-06-30,579,2014-01-01
511,2014-12-01,2015-07-31,506,2014-01-01
511,2014-12-01,2015-08-31,574,2014-01-01
512,2014-12-01,2014-12-31,595,2014-01-01
512,2014-12-01,2015-01-31,586,2014-01-01
512,2014-12-01,2015-02-28,611,2014-01-01
512,2014-12-01,2015-03-31,577,2014-01-01
512,2014-12-01,2015-04-30,514,2014-01-01
512,2014-12-01,2015-05-31,538,2014-01-01
512,2014-12-01,2015-06-30,542,2014-01-01
512,2014-12-01,2015-07-31,514,2014-01-01
512,2014-12-01,2015-08-31,538,2014-01-01
513,2014-12-01,2014-12-31,626,2014-01-01
513,2014-12-01,2015-01-31,523,2014-01-01
513,2014-12-01,2015-02-28,549,2014-01-01
513,2014-12-01,2015-03-31,624,2014-01-01
513,2014-12-01,2015-04-30,546,2014-01-01
513,2014-12-01,2015-05-31,494,2014-01-01
513,2014-12-01,2015-06-30,495,2014-01-01
513,2014-12-01,2015-07-31,541,2014-01-01
513,2014-12-01,2015-08-31,494,2014-01-01
514,2014-12-01,2014-12-31,666,2014-01-01
514,2014-12-01,2015-01-31,600,2014-01-01
514,2014-12-01,2015-02-28,528,2014-01-01
514,2014-12-01,2015-03-31,535,2014-01-01
514,2014-12-01,2015-04-30,576,2014-01-01
514,2014-12-01,2015-05-31,533,2014-01-01
514,2014-12-01,2015-06-30,529,2014-01-01
514,2014-12-01,2015-07-31,515,2014-01-01
514,2014-12-01,2015-08-31,497,2014-01-01
515,2014-12-01,2014-12-31,606,2014-01-01
515,2014-12-01,2015-01-31,611,2014-01-01
515,2014-12-01,2015-02-28,610,2014-01-01
515,2014-12-01,2015-03-31,551,2014-01-01
515,2014-12-01,2015-04-30,580,2014-01-01
515,2014-12-01,2015-05-31,551,2014-01-01
515,2014-12-01,2015-06-30,603,2014-01-01
515,2014-12-01,2015-07-31,594,2014-01-01
515,2014-12-01,2015-08-31,517,2014-01-01
516,2014-12-01,2014-12-31,622,2014-01-01
516,2014-12-01,2015-01-31,559,2014-01-01
516,2014-12-01,2015-02-28,550,2014-01-01
516,2014-12-01,2015-03-31,601,2014-01-01
516,2014-12-01,2015-04-30,544,2014-01-01
516,2014-12-01,2015-05-31,559,2014-01-01
516,2014-12-01,2015-06-30,564,2014-01-01
516,2014-12-01,2015-07-31,486,2014-01-01
516,2014-12-01,2015-08-31,503,2014-01-01
517,2014-12-01,2014-12-31,644,2014-01-01
517,2014-12-01,2015-01-31,592,2014-01-01
517,2014-12-01,2015-02-28,533,2014-01-01
517,2014-12-01,2015-03-31,525,2014-01-01
517,2014-12-01,2015-04-30,560,2014-01-01
517,2014-12-01,2015-05-31,592,2014-01-01
517,2014-12-01,2015-06-30,526,2014-01-01
517,2014-12-01,2015-07-31,487,2014-01-01
517,2014-12-01,2015-08-31,505,2014-01-01
518,2014-12-01,2014-12-31,605,2014-01-01
518,2014-12-01,2015-01-31,585,2014-01-01
518,2014-12-01,2015-02-28,561,2014-01-01
518,2014-12-01,2015-03-31,629,2014-01-01
518,2014-12-01,2015-04-30,601,2014-01-01
518,2014-12-01,2015-05-31,568,2014-01-01
518,2014-12-01,2015-06-30,570,2014-01-01
518,2014-12-01,2015-07-31,554,2014-01-01
518,2014-12-01,2015-08-31,508,2014-01-01
519,2014-12-01,2014-12-31,572,2014-01-01
519,2014-12-01,2015-01-31,599,2014-01-01
519,2014-12-01,2015-02-28,670,2014-01-01
519,2014-12-01,2015-03-31,573,2014-01-01
519,2014-12-01,2015-04-30,541,2014-01-01
519,2014-12-01,2015-05-31,538,2014-01-01
519,2014-12-01,2015-06-30,501,2014-01-01
519,2014-12-01,2015-07-31,515,2014-01-01
519,2014-12-01,2015-08-31,530,2014-01-01
520,2014-12-01,2014-12-31,603,2014-01-01
520,2014-12-01,2015-01-31,600,2014-01-01
520,2014-12-01,2015-02-28,600,2014-01-01
520,2014-12-01,2015-03-31,526,2014-01-01
520,2014-12-01,2015-04-30,571,2014-01-01
520,2014-12-01,2015-05-31,522,2014-01-01
520,2014-12-01,2015-06-30,592,2014-01-01
520,2014-12-01,2015-07-31,549,2014-01-01
520,2014-12-01,2015-08-31,565,2014-01-01
521,2014-12-01,2014-12-31,618,2014-01-01
521,2014-12-01,2015-01-31,550,2014-01-01
521,2014-12-01,2015-02-28,546,2014-01-01
521,2014-12-01,2015-03-31,556,2014-01-01
521,2014-12-01,2015-04-30,565,2014-01-01
521,2014-12-01,2015-05-31,569,2014-01-01
521,2014-12-01,2015-06-30,535,2014-01-01
521,2014-12-01,2015-07-31,568,2014-01-01
521,2014-12-01,2015-08-31,491,2014-01-01
522,2014-12-01,2014-12-31,625,2014-01-01
522,2014-12-01,2015-01-31,618,2014-01-01
522,2014-12-01,2015-02-28,547,2014-01-01
522,2014-12-01,2015-03-31,529,2014-01-01
522,2014-12-01,2015-04-30,578,2014-01-01
522,2014-12-01,2015-05-31,587,2014-01-01
522,2014-12-01,2015-06-30,523,2014-01-01
522,2014-12-01,2015-07-31,525,2014-01-01
522,2014-12-01,2015-08-31,535,2014-01-01
523,2014-12-01,2014-12-31,613,2014-01-01
523,2014-12-01,2015-01-31,584,2014-01-01
523,2014-12-01,2015-02-28,591,2014-01-01
523,2014-12-01,2015-03-31,634,2014-01-01
523,2014-12-01,2015-04-30,535,2014-01-01
523,2014-12-01,2015-05-31,484,2014-01-01
523,2014-12-01,2015-06-30,576,2014-01-01
523,2014-12-01,2015-07-31,575,2014-01-01
523,2014-12-01,2015-08-31,503,2014-01-01
524,2014-12-01,2014-12-31,653,2014-01-01
524,2014-12-01,2015-01-31,549,2014-01-01
524,2014-12-01,2015-02-28,576,2014-01-01
524,2014-12-01,2015-03-31,600,2014-01-01
524,2014-12-01,2015-04-30,586,2014-01-01
524,2014-12-01,2015-05-31,541,2014-01-01
524,2014-12-01,2015-06-30,538,2014-01-01
524,2014-12-01,2015-07-31,518,2014-01-01
524,2014-12-01,2015-08-31,554,2014-01-01
525,2014-12-01,2014-12-31,565,2014-01-01
525,2014-12-01,2015-01-31,542,2014-01-01
525,2014-12-01,2015-02-28,583,2014-01-01
525,2014-12-01,2015-03-31,551,2014-01-01
525,2014-12-01,2015-04-30,555,2014-01-01
525,2014-12-01,2015-05-31,554,2014-01-01
525,2014-12-01,2015-06-30,563,2014-01-01
525,2014-12-01,2015-07-31,511,2014-01-01
525,2014-12-01,2015-08-31,523,2014-01-01
526,2014-12-01,2014-12-31,633,2014-01-01
526,2014-12-01,2015-01-31,591,2014-01-01
526,2014-12-01,2015-02-28,514,2014-01-01
526,2014-12-01,2015-03-31,572,2014-01-01
526,2014-12-01,2015-04-30,545,2014-01-01
526,2014-12-01,2015-05-31,583,2014-01-01
526,2014-12-01,2015-06-30,592,2014-01-01
526,2014-12-01,2015-07-31,558,2014-01-01
526,2014-12-01,2015-08-31,543,2014-01-01
527,2014-12-01,2014-12-31,573,2014-01-01
527,2014-12-01,2015-01-31,576,2014-01-01
527,2014-12-01,2015-02-28,599,2014-01-01
527,2014-12-01,2015-03-31,543,2014-01-01
527,2014-12-01,2015-04-30,523,2014-01-01
527,2014-12-01,2015-05-31,572,2014-01-01
527,2014-12-01,2015-06-30,525,2014-01-01
527,2014-12-01,2015-07-31,491,2014-01-01
527,2014-12-01,2015-08-31,570,2014-01-01
528,2014-12-01,2014-12-31,496,2014-01-01
528,2014-12-01,2015-01-31,564,2014-01-01
528,2014-12-01,2015-02-28,528,2014-01-01
528,2014-12-01,2015-03-31,533,2014-01-01
528,2014-12-01,2015-04-30,575,2014-01-01
528,2014-12-01,2015-05-31,506,2014-01-01
528,2014-12-01,2015-06-30,528,2014-01-01
528,2014-12-01,2015-07-31,557,2014-01-01
528,2014-12-01,2015-08-31,477,2014-01-01
529,2014-12-01,2014-12-31,604,2014-01-01
529,2014-12-01,2015-01-31,585,2014-01-01
529,2014-12-01,2015-02-28,589,2014-01-01
529,2014-12-01,2015-03-31,525,2014-01-01
529,2014-12-01,2015-04-30,572,2014-01-01
529,2014-12-01,2015-05-31,592,2014-01-01
529,2014-12-01,2015-06-30,545,2014-01-01
529,2014-12-01,2015-07-31,553,2014-01-01
529,2014-12-01,2015-08-31,501,2014-01-01
530,2014-12-01,2014-12-31,598,2014-01-01
530,2014-12-01,2015-01-31,527,2014-01-01
530,2014-12-01,2015-02-28,564,2014-01-01
530,2014-12-01,2015-03-31,588,2014-01-01
530,2014-12-01,2015-04-30,544,2014-01-01
530,2014-12-01,2015-05-31,572,2014-01-01
530,2014-12-01,2015-06-30,560,2014-01-01
530,2014-12-01,2015-07-31,514,2014-01-01
530,2014-12-01,2015-08-31,503,2014-01-01
531,2014-12-01,2014-12-31,579,2014-01-01
531,2014-12-01,2015-01-31,610,2014-01-01
531,2014-12-01,2015-02-28,547,2014-01-01
531,2014-12-01,2015-03-31,580,2014-01-01
531,2014-12-01,2015-04-30,536,2014-01-01
531,2014-12-01,2015-05-31,523,2014-01-01
531,2014-12-01,2015-06-30,621,2014-01-01
531,2014-12-01,2015-07-31,572,2014-01-01
531,2014-12-01,2015-08-31,575,2014-01-01
532,2015-01-01,2015-01-31,713,2015-01-01
532,2015-01-01,2015-02-28,651,2015-01-01
532,2015-01-01,2015-03-31,590,2015-01-01
532,2015-01-01,2015-04-30,546,2015-01-01
532,2015-01-01,2015-05-31,595,2015-01-01
532,2015-01-01,2015-06-30,532,2015-01-01
532,2015-01-01,2015-07-31,572,2015-01-01
532,2015-01-01,2015-08-31,515,2015-01-01
533,2015-01-01,2015-01-31,632,2015-01-01
533,2015-01-01,2015-02-28,593,2015-01-01
533,2015-01-01,2015-03-31,611,2015-01-01
533,2015-01-01,2015-04-30,555,2015-01-01
533,2015-01-01,2015-05-31,570,2015-01-01
533,2015-01-01,2015-06-30,543,2015-01-01
533,2015-01-01,2015-07-31,505,2015-01-01
533,2015-01-01,2015-08-31,517,2015-01-01
534,2015-01-01,2015-01-31,637,2015-01-01
534,2015-01-01,2015-02-28,572,2015-01-01
534,2015-01-01,2015-03-31,625,2015-01-01
534,2015-01-01,2015-04-30,572,2015-01-01
534,2015-01-01,2015-05-31,573,2015-01-01
534,2015-01-01,2015-06-30,595,2015-01-01
534,2015-01-01,2015-07-31,551,2015-01-01
534,2015-01-01,2015-08-31,473,2015-01-01
535,2015-01-01,2015-01-31,646,2015-01-01
535,2015-01-01,2015-02-28,617,2015-01-01
535,2015-01-01,2015-03-31,594,2015-01-01
535,2015-01-01,2015-04-30,653,2015-01-01
535,2015-01-01,2015-05-31,551,2015-01-01
535,2015-01-01,2015-06-30,556,2015-01-01
535,2015-01-01,2015-07-31,543,2015-01-01
535,2015-01-01,2015-08-31,544,2015-01-01
536,2015-01-01,2015-01-31,692,2015-01-01
536,2015-01-01,2015-02-28,622,2015-01-01
536,2015-01-01,2015-03-31,540,2015-01-01
536,2015-01-01,2015-04-30,569,2015-01-01
536,2015-01-01,2015-05-31,557,2015-01-01
536,2015-01-01,2015-06-30,558,2015-01-01
536,2015-01-01,2015-07-31,495,2015-01-01
536,2015-01-01,2015-08-31,495,2015-01-01
537,2015-01-01,2015-01-31,669,2015-01-01
537,2015-01-01,2015-02-28,626,2015-01-01
537,2015-01-01,2015-03-31,571,2015-01-01
537,2015-01-01,2015-04-30,563,2015-01-01
537,2015-01-01,2015-05-31,553,2015-01-01
537,2015-01-01,2015-06-30,583,2015-01-01
537,2015-01-01,2015-07-31,553,2015-01-01
537,2015-01-01,2015-08-31,522,2015-01-01
538,2015-01-01,2015-01-31,648,2015-01-01
538,2015-01-01,2015-02-28,593,2015-01-01
538,2015-01-01,2015-03-31,617,2015-01-01
538,2015-01-01,2015-04-30,586,2015-01-01
538,2015-01-01,2015-05-31,607,2015-01-01
538,2015-01-01,2015-06-30,569,2015-01-01
538,2015-01-01,2015-07-31,520,2015-01-01
538,2015-01-01,2015-08-31,543,2015-01-01
539,2015-01-01,2015-01-31,667,2015-01-01
